cluster,ensembl_gene_id,external_gene_name
2,ENSG00000200243,RN7SKP79
2,ENSG00000200895,RN7SKP245
2,ENSG00000201066,RN7SKP280
2,ENSG00000201428,RN7SKP71
2,ENSG00000201564,RN7SKP50
2,ENSG00000201794,RN7SKP130
2,ENSG00000201861,RNA5SP298
2,ENSG00000201901,RN7SKP48
2,ENSG00000201912,RN7SKP189
2,ENSG00000202392,RN7SKP292
2,ENSG00000203709,C1orf132
2,ENSG00000203872,C6orf163
2,ENSG00000204070,SYS1
2,ENSG00000204084,INPP5B
2,ENSG00000204282,TNRC6C-AS1
2,ENSG00000204514,ZNF814
2,ENSG00000204519,ZNF551
2,ENSG00000204524,ZNF805
2,ENSG00000204612,FOXB2
2,ENSG00000204628,GNB2L1
2,ENSG00000205220,PSMB10
2,ENSG00000205758,CRYZL1
2,ENSG00000205871,RPS3AP47
2,ENSG00000206573,THUMPD3-AS1
2,ENSG00000206678,RNU6-144P
2,ENSG00000207261,RNU6-738P
2,ENSG00000207475,SNORA80E
2,ENSG00000211842,TRAJ47
2,ENSG00000213024,NUP62
2,ENSG00000213079,SCAF8
2,ENSG00000213221,DNLZ
2,ENSG00000213614,HEXA
2,ENSG00000213654,GPSM3
2,ENSG00000213943,KRT18P17
2,ENSG00000214013,GANC
2,ENSG00000214046,SMIM7
2,ENSG00000214078,CPNE1
2,ENSG00000214106,PAXIP1OS
2,ENSG00000214413,BBIP1
2,ENSG00000214415,GNAT3
2,ENSG00000214465,SMARCE1P6
2,ENSG00000214530,STARD10
2,ENSG00000214783,POLR2J4
2,ENSG00000214973,CHCHD3P3
2,ENSG00000215105,TTC3P1
2,ENSG00000215717,TMEM167B
2,ENSG00000215952,MIR921
2,ENSG00000217385,PSMC1P11
2,ENSG00000218819,TDRD15
2,ENSG00000219626,FAM228B
2,ENSG00000222108,RNA5SP317
2,ENSG00000222162,RN7SKP151
2,ENSG00000222174,RN7SKP146
2,ENSG00000222259,RN7SKP114
2,ENSG00000222439,RNU6-994P
2,ENSG00000222589,RN7SKP159
2,ENSG00000222987,RN7SKP68
2,ENSG00000223202,RN7SKP297
2,ENSG00000223516,AFF2-IT1
2,ENSG00000223547,ZNF844
2,ENSG00000223965,ZNF587P1
2,ENSG00000224078,SNHG14
2,ENSG00000224597,SVIL-AS1
2,ENSG00000224660,SH3BP5-AS1
2,ENSG00000224707,E2F3-IT1
2,ENSG00000224914,LINC00863
2,ENSG00000225215,SMARCE1P1
2,ENSG00000225251,RPL5P25
2,ENSG00000225391,NHEG1
2,ENSG00000225470,JPX
2,ENSG00000225855,RUSC1-AS1
2,ENSG00000225900,HSPE1P13
2,ENSG00000226891,LINC01359
2,ENSG00000226921,LINC00454
2,ENSG00000226948,RPS4XP2
2,ENSG00000227036,LINC00511
2,ENSG00000227105,PARP1P1
2,ENSG00000227290,LINC01364
2,ENSG00000227339,THRAP3P1
2,ENSG00000227345,PARG
2,ENSG00000227425,MRPS21P2
2,ENSG00000227588,CNTN4-AS2
2,ENSG00000227671,MIR3916
2,ENSG00000227715,HLA-A
2,ENSG00000227893,LINC00352
2,ENSG00000228071,RPL7P47
2,ENSG00000228314,CYP4F29P
2,ENSG00000228495,LINC01013
2,ENSG00000228839,PIK3IP1-AS1
2,ENSG00000229153,EPHA1-AS1
2,ENSG00000229186,ADAM1A
2,ENSG00000229251,HNRNPA1P8
2,ENSG00000230124,LHX4-AS1
2,ENSG00000230360,DDX10P2
2,ENSG00000230584,CCT5P2
2,ENSG00000232490,OSBPL10-AS1
2,ENSG00000232493,RPL12P11
2,ENSG00000232587,EEF1A1P3
2,ENSG00000233155,HMGA1P8
2,ENSG00000233158,RPS24P6
2,ENSG00000233476,EEF1A1P6
2,ENSG00000233672,RNASEH2B-AS1
2,ENSG00000233757,AC092835.2
2,ENSG00000234473,ZNF101P2
2,ENSG00000234616,JRK
2,ENSG00000234741,GAS5
2,ENSG00000235016,SEMA3F-AS1
2,ENSG00000235194,PPP1R3E
2,ENSG00000235257,ITGA9-AS1
2,ENSG00000236287,ZBED5
2,ENSG00000236901,MIR600HG
2,ENSG00000238002,NPAP1P6
2,ENSG00000238105,GOLGA2P5
2,ENSG00000238133,MLK7-AS1
2,ENSG00000238213,TARDBPP2
2,ENSG00000239207,GAPDHP39
2,ENSG00000239224,RN7SL546P
2,ENSG00000239398,RN7SL342P
2,ENSG00000239419,RN7SL535P
2,ENSG00000239437,RN7SL752P
2,ENSG00000239542,RN7SL399P
2,ENSG00000239726,RN7SL688P
2,ENSG00000240160,RN7SL263P
2,ENSG00000241043,GVQW1
2,ENSG00000241175,RN7SL494P
2,ENSG00000241461,RN7SL182P
2,ENSG00000242158,RN7SL361P
2,ENSG00000242657,RN7SL581P
2,ENSG00000243051,RN7SL269P
2,ENSG00000243267,RN7SL614P
2,ENSG00000243352,RN7SL8P
2,ENSG00000243667,WDR92
2,ENSG00000243696,RP5-966M1.6
2,ENSG00000243943,ZNF512
2,ENSG00000244091,RN7SL483P
2,ENSG00000244476,ERVFRD-1
2,ENSG00000244642,RN7SL396P
2,ENSG00000245556,SCAMP1-AS1
2,ENSG00000245598,DACT3-AS1
2,ENSG00000247556,OIP5-AS1
2,ENSG00000247572,CKMT2-AS1
2,ENSG00000247708,STX18-AS1
2,ENSG00000247828,TMEM161B-AS1
2,ENSG00000248854,HNRNPH1P3
2,ENSG00000249715,FER1L5
2,ENSG00000250733,C8orf17
2,ENSG00000250799,PRODH2
2,ENSG00000250942,ENPP7P11
2,ENSG00000251022,THAP9-AS1
2,ENSG00000251474,RPL32P3
2,ENSG00000251593,MSNP1
2,ENSG00000251705,RNA5-8SP6
2,ENSG00000251791,SCARNA6
2,ENSG00000252010,SCARNA5
2,ENSG00000252481,SCARNA13
2,ENSG00000253218,KLF3P1
2,ENSG00000253729,PRKDC
2,ENSG00000254635,WAC-AS1
2,ENSG00000254996,ANKHD1-EIF4EBP3
2,ENSG00000255389,TRAF3IP2-AS1
2,ENSG00000255660,RERG-AS1
2,ENSG00000256223,ZNF10
2,ENSG00000256771,ZNF253
2,ENSG00000257103,LSM14A
2,ENSG00000257242,C12orf79
2,ENSG00000257365,FNTB
2,ENSG00000258900,HNRNPCP1
2,ENSG00000259073,FOXN3-AS2
2,ENSG00000259165,DDX18P1
2,ENSG00000259612,EEF1A1P22
2,ENSG00000260083,MIR4519
2,ENSG00000260936,FTO-IT1
2,ENSG00000260942,CAPN10-AS1
2,ENSG00000261236,BOP1
2,ENSG00000261326,LINC01355
2,ENSG00000261557,EEF1A1P38
2,ENSG00000261893,CLK2
2,ENSG00000262599,KIAA1147
2,ENSG00000263002,ZNF234
2,ENSG00000263264,CTB-133G6.1
2,ENSG00000263405,PA2G4P3
2,ENSG00000263417,GTSCR1
2,ENSG00000263740,RN7SL4P
2,ENSG00000263956,NBPF11
2,ENSG00000264229,RNU4ATAC
2,ENSG00000265148,BZRAP1-AS1
2,ENSG00000265735,RN7SL5P
2,ENSG00000265972,TXNIP
2,ENSG00000270127,PRKXP1
2,ENSG00000270706,PRMT1P1
2,ENSG00000272145,NFYC-AS1
2,ENSG00000272333,KMT2B
2,ENSG00000273802,HIST1H2BG
2,ENSG00000274020,LINC01138
2,ENSG00000274267,HIST1H3B
2,ENSG00000274320,GOLGA6L9
2,ENSG00000275272,YTHDC1
2,ENSG00000276787,FAN1
2,ENSG00000277075,HIST1H2AE
2,ENSG00000277778,PGM5P2
2,ENSG00000278224,PRICKLE4
2,ENSG00000278272,HIST1H3C
2,ENSG00000278574,ZNHIT3
3,ENSG00000075785,RAB7A
3,ENSG00000084234,APLP2
3,ENSG00000101441,CST4
3,ENSG00000112511,PHF1
3,ENSG00000141497,ZMYND15
3,ENSG00000142789,CELA3A
3,ENSG00000145780,FEM1C
3,ENSG00000151176,PLBD2
3,ENSG00000166123,GPT2
3,ENSG00000177400,OR7E8P
3,ENSG00000181984,GOLGA8CP
3,ENSG00000184350,MRGPRE
3,ENSG00000198088,NUP62CL
3,ENSG00000198695,MT-ND6
3,ENSG00000198786,MT-ND5
3,ENSG00000198840,MT-ND3
3,ENSG00000198886,MT-ND4
3,ENSG00000198899,MT-ATP6
3,ENSG00000204694,OR11A1
3,ENSG00000207095,RNU6-424P
3,ENSG00000207462,RNU6-376P
3,ENSG00000210194,MT-TE
3,ENSG00000222558,RNU6-1064P
3,ENSG00000223062,RNU6-1245P
3,ENSG00000224145,TRIM15
3,ENSG00000225045,MTND5P27
3,ENSG00000225623,AGBL4-IT1
3,ENSG00000226840,PAICSP3
3,ENSG00000228166,MTND1P11
3,ENSG00000228253,MT-ATP8
3,ENSG00000230685,CLIC1
3,ENSG00000230913,NPM1P51
3,ENSG00000231122,FAM25E
3,ENSG00000232965,RPS12P18
3,ENSG00000235082,SUMO1P3
3,ENSG00000239789,MRPS17
3,ENSG00000240828,RPL21P4
3,ENSG00000241404,EGFL8
3,ENSG00000242412,DBIL5P2
3,ENSG00000248704,MTND4P2
3,ENSG00000250788,TUBB8P4
3,ENSG00000255394,C8orf49
3,ENSG00000260781,ARHGAP23P1
4,ENSG00000001626,CFTR
4,ENSG00000004059,ARF5
4,ENSG00000004455,AK2
4,ENSG00000004478,FKBP4
4,ENSG00000004766,CCDC132
4,ENSG00000005007,UPF1
4,ENSG00000006007,GDE1
4,ENSG00000006712,PAF1
4,ENSG00000007516,BAIAP3
4,ENSG00000007520,TSR3
4,ENSG00000008277,ADAM22
4,ENSG00000008283,CYB561
4,ENSG00000008323,PLEKHG6
4,ENSG00000010256,UQCRC1
4,ENSG00000011007,TCEB3
4,ENSG00000011295,TTC19
4,ENSG00000011376,LARS2
4,ENSG00000011451,WIZ
4,ENSG00000013364,MVP
4,ENSG00000013374,NUB1
4,ENSG00000014216,CAPN1
4,ENSG00000022567,SLC45A4
4,ENSG00000025039,RRAGD
4,ENSG00000031823,RANBP3
4,ENSG00000033011,ALG1
4,ENSG00000033100,CHPF2
4,ENSG00000034971,MYOC
4,ENSG00000035115,SH3YL1
4,ENSG00000042493,CAPG
4,ENSG00000044446,PHKA2
4,ENSG00000046653,GPM6B
4,ENSG00000048707,VPS13D
4,ENSG00000049239,H6PD
4,ENSG00000051382,PIK3CB
4,ENSG00000052344,PRSS8
4,ENSG00000054793,ATP9A
4,ENSG00000060971,ACAA1
4,ENSG00000063761,ADCK1
4,ENSG00000064692,SNCAIP
4,ENSG00000064763,FAR2
4,ENSG00000064961,HMG20B
4,ENSG00000064995,TAF11
4,ENSG00000065060,UHRF1BP1
4,ENSG00000065485,PDIA5
4,ENSG00000065883,CDK13
4,ENSG00000066135,KDM4A
4,ENSG00000066583,ISOC1
4,ENSG00000068394,GPKOW
4,ENSG00000068724,TTC7A
4,ENSG00000069329,VPS35
4,ENSG00000069869,NEDD4
4,ENSG00000070371,CLTCL1
4,ENSG00000070614,NDST1
4,ENSG00000070731,ST6GALNAC2
4,ENSG00000070961,ATP2B1
4,ENSG00000071073,MGAT4A
4,ENSG00000072310,SREBF1
4,ENSG00000072364,AFF4
4,ENSG00000072506,HSD17B10
4,ENSG00000073008,PVR
4,ENSG00000073578,SDHA
4,ENSG00000073910,FRY
4,ENSG00000074201,CLNS1A
4,ENSG00000074800,ENO1
4,ENSG00000075188,NUP37
4,ENSG00000075303,SLC25A40
4,ENSG00000076201,PTPN23
4,ENSG00000076641,PAG1
4,ENSG00000077063,CTTNBP2
4,ENSG00000078808,SDF4
4,ENSG00000079277,MKNK1
4,ENSG00000080802,CNOT4
4,ENSG00000080815,PSEN1
4,ENSG00000081377,CDC14B
4,ENSG00000082641,NFE2L1
4,ENSG00000083097,DOPEY1
4,ENSG00000083223,ZCCHC6
4,ENSG00000083750,RRAGB
4,ENSG00000084693,AGBL5
4,ENSG00000084733,RAB10
4,ENSG00000085978,ATG16L1
4,ENSG00000085998,POMGNT1
4,ENSG00000086232,EIF2AK1
4,ENSG00000087191,PSMC5
4,ENSG00000087274,ADD1
4,ENSG00000087338,GMCL1
4,ENSG00000087884,AAMDC
4,ENSG00000087903,RFX2
4,ENSG00000088876,ZNF343
4,ENSG00000089289,IGBP1
4,ENSG00000089876,DHX32
4,ENSG00000090006,LTBP4
4,ENSG00000090273,NUDC
4,ENSG00000090615,GOLGA3
4,ENSG00000092098,RNF31
4,ENSG00000092148,HECTD1
4,ENSG00000093000,NUP50
4,ENSG00000093183,SEC22C
4,ENSG00000095059,DHPS
4,ENSG00000096433,ITPR3
4,ENSG00000097096,SYDE2
4,ENSG00000099377,HSD3B7
4,ENSG00000100129,EIF3L
4,ENSG00000100147,CCDC134
4,ENSG00000100241,SBF1
4,ENSG00000100243,CYB5R3
4,ENSG00000100296,THOC5
4,ENSG00000100330,MTMR3
4,ENSG00000100335,MIEF1
4,ENSG00000100345,MYH9
4,ENSG00000100412,ACO2
4,ENSG00000100422,CERK
4,ENSG00000100426,ZBED4
4,ENSG00000100441,KHNYN
4,ENSG00000100462,PRMT5
4,ENSG00000100577,GSTZ1
4,ENSG00000100823,APEX1
4,ENSG00000100908,EMC9
4,ENSG00000100982,PCIF1
4,ENSG00000100994,PYGB
4,ENSG00000101160,CTSZ
4,ENSG00000101266,CSNK2A1
4,ENSG00000101557,USP14
4,ENSG00000101846,STS
4,ENSG00000101972,STAG2
4,ENSG00000102043,MTMR8
4,ENSG00000102144,PGK1
4,ENSG00000102349,KLF8
4,ENSG00000103018,CYB5B
4,ENSG00000103037,SETD6
4,ENSG00000103067,ESRP2
4,ENSG00000103091,WDR59
4,ENSG00000103168,TAF1C
4,ENSG00000103194,USP10
4,ENSG00000104093,DMXL2
4,ENSG00000104112,SCG3
4,ENSG00000104129,DNAJC17
4,ENSG00000104863,LIN7B
4,ENSG00000104870,FCGRT
4,ENSG00000104904,OAZ1
4,ENSG00000105220,GPI
4,ENSG00000105443,CYTH2
4,ENSG00000105523,FAM83E
4,ENSG00000105723,GSK3A
4,ENSG00000105726,ATP13A1
4,ENSG00000105854,PON2
4,ENSG00000105855,ITGB8
4,ENSG00000106608,URGCP
4,ENSG00000106665,CLIP2
4,ENSG00000106701,FSD1L
4,ENSG00000106976,DNM1
4,ENSG00000107104,KANK1
4,ENSG00000107223,EDF1
4,ENSG00000107404,DVL1
4,ENSG00000107731,UNC5B
4,ENSG00000107862,GBF1
4,ENSG00000108528,SLC25A11
4,ENSG00000108830,RND2
4,ENSG00000108840,HDAC5
4,ENSG00000108846,ABCC3
4,ENSG00000109063,MYH3
4,ENSG00000109265,KIAA1211
4,ENSG00000110042,DTX4
4,ENSG00000110048,OSBP
4,ENSG00000110066,SUV420H1
4,ENSG00000110400,PVRL1
4,ENSG00000110455,ACCS
4,ENSG00000110583,NAA40
4,ENSG00000110799,VWF
4,ENSG00000111669,TPI1
4,ENSG00000111859,NEDD9
4,ENSG00000111911,HINT3
4,ENSG00000112305,SMAP1
4,ENSG00000112619,PRPH2
4,ENSG00000112640,PPP2R5D
4,ENSG00000113391,FAM172A
4,ENSG00000113812,ACTR8
4,ENSG00000113851,CRBN
4,ENSG00000114026,OGG1
4,ENSG00000114395,CYB561D2
4,ENSG00000114650,SCAP
4,ENSG00000114654,EFCC1
4,ENSG00000114738,MAPKAPK3
4,ENSG00000114841,DNAH1
4,ENSG00000114859,CLCN2
4,ENSG00000114988,LMAN2L
4,ENSG00000115073,ACTR1B
4,ENSG00000115084,SLC35F5
4,ENSG00000115317,HTRA2
4,ENSG00000115761,NOL10
4,ENSG00000115762,PLEKHB2
4,ENSG00000115840,SLC25A12
4,ENSG00000115947,ORC4
4,ENSG00000116221,MRPL37
4,ENSG00000116273,PHF13
4,ENSG00000116350,SRSF4
4,ENSG00000116771,AGMAT
4,ENSG00000117266,CDK18
4,ENSG00000117480,FAAH
4,ENSG00000117682,DHDDS
4,ENSG00000118217,ATF6
4,ENSG00000118898,PPL
4,ENSG00000119004,CYP20A1
4,ENSG00000119227,PIGZ
4,ENSG00000119522,DENND1A
4,ENSG00000119559,C19orf25
4,ENSG00000119689,DLST
4,ENSG00000119737,GPR75
4,ENSG00000120075,HOXB5
4,ENSG00000120262,CCDC170
4,ENSG00000120725,SIL1
4,ENSG00000120727,PAIP2
4,ENSG00000120837,NFYB
4,ENSG00000120907,ADRA1A
4,ENSG00000121057,AKAP1
4,ENSG00000121073,SLC35B1
4,ENSG00000121310,ECHDC2
4,ENSG00000121691,CAT
4,ENSG00000122033,MTIF3
4,ENSG00000122042,UBL3
4,ENSG00000122359,ANXA11
4,ENSG00000122574,WIPF3
4,ENSG00000122718,OR2S2
4,ENSG00000122779,TRIM24
4,ENSG00000122783,C7orf49
4,ENSG00000122882,ECD
4,ENSG00000123415,SMUG1
4,ENSG00000123992,DNPEP
4,ENSG00000124198,ARFGEF2
4,ENSG00000124214,STAU1
4,ENSG00000124406,ATP8A1
4,ENSG00000124641,MED20
4,ENSG00000124920,MYRF
4,ENSG00000125124,BBS2
4,ENSG00000125629,INSIG2
4,ENSG00000125798,FOXA2
4,ENSG00000125871,MGME1
4,ENSG00000126012,KDM5C
4,ENSG00000126267,COX6B1
4,ENSG00000126562,WNK4
4,ENSG00000126768,TIMM17B
4,ENSG00000126822,PLEKHG3
4,ENSG00000126870,WDR60
4,ENSG00000126934,MAP2K2
4,ENSG00000127445,PIN1
4,ENSG00000127481,UBR4
4,ENSG00000127554,GFER
4,ENSG00000127586,CHTF18
4,ENSG00000127914,AKAP9
4,ENSG00000128463,EMC4
4,ENSG00000128604,IRF5
4,ENSG00000128694,OSGEPL1
4,ENSG00000129250,KIF1C
4,ENSG00000129566,TEP1
4,ENSG00000130244,FAM98C
4,ENSG00000130300,PLVAP
4,ENSG00000130402,ACTN4
4,ENSG00000130517,PGPEP1
4,ENSG00000130725,UBE2M
4,ENSG00000130770,ATPIF1
4,ENSG00000130827,PLXNA3
4,ENSG00000131143,COX4I1
4,ENSG00000131165,CHMP1A
4,ENSG00000131508,UBE2D2
4,ENSG00000131653,TRAF7
4,ENSG00000131748,STARD3
4,ENSG00000131759,RARA
4,ENSG00000131943,C19orf12
4,ENSG00000132024,CC2D1A
4,ENSG00000132356,PRKAA1
4,ENSG00000132361,CLUH
4,ENSG00000132376,INPP5K
4,ENSG00000132467,UTP3
4,ENSG00000132570,PCBD2
4,ENSG00000132635,PCED1A
4,ENSG00000132640,BTBD3
4,ENSG00000132819,RBM38
4,ENSG00000132849,INADL
4,ENSG00000132906,CASP9
4,ENSG00000133028,SCO1
4,ENSG00000133193,FAM104A
4,ENSG00000134007,ADAM20
4,ENSG00000134014,ELP3
4,ENSG00000134215,VAV3
4,ENSG00000134247,PTGFRN
4,ENSG00000134291,TMEM106C
4,ENSG00000134398,ERN2
4,ENSG00000135406,PRPH
4,ENSG00000135473,PAN2
4,ENSG00000135720,DYNC1LI2
4,ENSG00000135956,TMEM127
4,ENSG00000136100,VPS36
4,ENSG00000136297,MMD2
4,ENSG00000136448,NMT1
4,ENSG00000136457,CHAD
4,ENSG00000136463,TACO1
4,ENSG00000136731,UGGT1
4,ENSG00000136754,ABI1
4,ENSG00000136827,TOR1A
4,ENSG00000136878,USP20
4,ENSG00000136937,NCBP1
4,ENSG00000137221,TJAP1
4,ENSG00000137491,SLCO2B1
4,ENSG00000137501,SYTL2
4,ENSG00000137642,SORL1
4,ENSG00000137802,MAPKBP1
4,ENSG00000137842,TMEM62
4,ENSG00000137845,ADAM10
4,ENSG00000137968,SLC44A5
4,ENSG00000138031,ADCY3
4,ENSG00000138107,ACTR1A
4,ENSG00000138346,DNA2
4,ENSG00000138375,SMARCAL1
4,ENSG00000138688,KIAA1109
4,ENSG00000138771,SHROOM3
4,ENSG00000138829,FBN2
4,ENSG00000138867,GUCD1
4,ENSG00000139197,PEX5
4,ENSG00000139220,PPFIA2
4,ENSG00000139233,LLPH
4,ENSG00000139531,SUOX
4,ENSG00000139722,VPS37B
4,ENSG00000140264,SERF2
4,ENSG00000140374,ETFA
4,ENSG00000140479,PCSK6
4,ENSG00000140543,DET1
4,ENSG00000140632,GLYR1
4,ENSG00000140750,ARHGAP17
4,ENSG00000140829,DHX38
4,ENSG00000140950,TLDC1
4,ENSG00000140990,NDUFB10
4,ENSG00000141013,GAS8
4,ENSG00000141385,AFG3L2
4,ENSG00000141425,RPRD1A
4,ENSG00000141431,ASXL3
4,ENSG00000141452,C18orf8
4,ENSG00000141503,MINK1
4,ENSG00000141519,CCDC40
4,ENSG00000141580,WDR45B
4,ENSG00000141959,PFKL
4,ENSG00000142655,PEX14
4,ENSG00000142910,TINAGL1
4,ENSG00000143067,ZNF697
4,ENSG00000143198,MGST3
4,ENSG00000143199,ADCY10
4,ENSG00000143252,SDHC
4,ENSG00000143393,PI4KB
4,ENSG00000143409,FAM63A
4,ENSG00000143412,ANXA9
4,ENSG00000143416,SELENBP1
4,ENSG00000143627,PKLR
4,ENSG00000143633,C1orf131
4,ENSG00000143742,SRP9
4,ENSG00000143819,EPHX1
4,ENSG00000143850,PLEKHA6
4,ENSG00000144331,ZNF385B
4,ENSG00000144406,UNC80
4,ENSG00000144455,SUMF1
4,ENSG00000145020,AMT
4,ENSG00000145022,TCTA
4,ENSG00000145198,VWA5B2
4,ENSG00000145217,SLC26A1
4,ENSG00000145439,CBR4
4,ENSG00000145494,NDUFS6
4,ENSG00000145685,LHFPL2
4,ENSG00000145819,ARHGAP26
4,ENSG00000145901,TNIP1
4,ENSG00000146215,CRIP3
4,ENSG00000146426,TIAM2
4,ENSG00000146433,TMEM181
4,ENSG00000146476,C6orf211
4,ENSG00000146576,C7orf26
4,ENSG00000147050,KDM6A
4,ENSG00000147124,ZNF41
4,ENSG00000147164,SNX12
4,ENSG00000147231,CXorf57
4,ENSG00000147437,GNRH1
4,ENSG00000147592,LACTB2
4,ENSG00000147955,SIGMAR1
4,ENSG00000148158,SNX30
4,ENSG00000148341,SH3GLB2
4,ENSG00000148356,LRSAM1
4,ENSG00000148426,PROSER2
4,ENSG00000148985,PGAP2
4,ENSG00000149218,ENDOD1
4,ENSG00000149577,SIDT2
4,ENSG00000149930,TAOK2
4,ENSG00000150455,TIRAP
4,ENSG00000150471,LPHN3
4,ENSG00000150593,PDCD4
4,ENSG00000151287,TEX30
4,ENSG00000151327,FAM177A1
4,ENSG00000151366,NDUFC2
4,ENSG00000151445,VIPAS39
4,ENSG00000151491,EPS8
4,ENSG00000151806,GUF1
4,ENSG00000152240,HAUS1
4,ENSG00000153046,CDYL
4,ENSG00000153113,CAST
4,ENSG00000153162,BMP6
4,ENSG00000153303,FRMD1
4,ENSG00000154122,ANKH
4,ENSG00000154144,TBRG1
4,ENSG00000154165,GPR15
4,ENSG00000154803,FLCN
4,ENSG00000155367,PPM1J
4,ENSG00000155729,KCTD18
4,ENSG00000156011,PSD3
4,ENSG00000156463,SH3RF2
4,ENSG00000156599,ZDHHC5
4,ENSG00000157014,TATDN2
4,ENSG00000157349,DDX19B
4,ENSG00000157600,TMEM164
4,ENSG00000157800,SLC37A3
4,ENSG00000158089,GALNT14
4,ENSG00000158373,HIST1H2BD
4,ENSG00000158406,HIST1H4H
4,ENSG00000158828,PINK1
4,ENSG00000158863,FAM160B2
4,ENSG00000159461,AMFR
4,ENSG00000159579,RSPRY1
4,ENSG00000159792,PSKH1
4,ENSG00000159917,ZNF235
4,ENSG00000160007,ARHGAP35
4,ENSG00000160075,SSU72
4,ENSG00000160182,TFF1
4,ENSG00000160209,PDXK
4,ENSG00000160216,AGPAT3
4,ENSG00000160293,VAV2
4,ENSG00000160633,SAFB
4,ENSG00000160685,ZBTB7B
4,ENSG00000160688,FLAD1
4,ENSG00000160813,PPP1R35
4,ENSG00000161011,SQSTM1
4,ENSG00000161996,WDR90
4,ENSG00000162105,SHANK2
4,ENSG00000162222,TTC9C
4,ENSG00000162298,SYVN1
4,ENSG00000162441,LZIC
4,ENSG00000162670,BRINP3
4,ENSG00000162813,BPNT1
4,ENSG00000162878,PKDCC
4,ENSG00000162997,PRORSD1P
4,ENSG00000163071,SPATA18
4,ENSG00000163082,SGPP2
4,ENSG00000163362,C1orf106
4,ENSG00000163468,CCT3
4,ENSG00000163605,PPP4R2
4,ENSG00000163684,RPP14
4,ENSG00000163743,RCHY1
4,ENSG00000163885,CCDC37
4,ENSG00000164068,RNF123
4,ENSG00000164078,MST1R
4,ENSG00000164099,PRSS12
4,ENSG00000164463,CREBRF
4,ENSG00000164466,SFXN1
4,ENSG00000164626,KCNK5
4,ENSG00000164828,SUN1
4,ENSG00000164830,OXR1
4,ENSG00000164849,GPR146
4,ENSG00000164877,MICALL2
4,ENSG00000164946,FREM1
4,ENSG00000165006,UBAP1
4,ENSG00000165204,OR1K1
4,ENSG00000165240,ATP7A
4,ENSG00000165898,ISCA2
4,ENSG00000166136,NDUFB8
4,ENSG00000166348,USP54
4,ENSG00000166526,ZNF3
4,ENSG00000166582,CENPV
4,ENSG00000166619,BLCAP
4,ENSG00000166716,ZNF592
4,ENSG00000166886,NAB2
4,ENSG00000166949,SMAD3
4,ENSG00000167106,FAM102A
4,ENSG00000167110,GOLGA2
4,ENSG00000167193,CRK
4,ENSG00000167291,TBC1D16
4,ENSG00000167302,ENTHD2
4,ENSG00000167461,RAB8A
4,ENSG00000167535,CACNB3
4,ENSG00000167674,HDGFRP2
4,ENSG00000167702,KIFC2
4,ENSG00000167986,DDB1
4,ENSG00000167996,FTH1
4,ENSG00000168016,TRANK1
4,ENSG00000168070,C11orf85
4,ENSG00000168079,SCARA5
4,ENSG00000168418,KCNG4
4,ENSG00000168575,SLC20A2
4,ENSG00000168763,CNNM3
4,ENSG00000168924,LETM1
4,ENSG00000168952,STXBP6
4,ENSG00000169018,FEM1B
4,ENSG00000169084,DHRSX
4,ENSG00000169217,CD2BP2
4,ENSG00000169299,PGM2
4,ENSG00000169410,PTPN9
4,ENSG00000169718,DUS1L
4,ENSG00000169758,C15orf27
4,ENSG00000169813,HNRNPF
4,ENSG00000169967,MAP3K2
4,ENSG00000170113,NIPA1
4,ENSG00000170145,SIK2
4,ENSG00000170421,KRT8
4,ENSG00000170456,DENND5B
4,ENSG00000170471,RALGAPB
4,ENSG00000170677,SOCS6
4,ENSG00000170819,BFSP2
4,ENSG00000171105,INSR
4,ENSG00000171206,TRIM8
4,ENSG00000171291,ZNF439
4,ENSG00000171453,POLR1C
4,ENSG00000171729,TMEM51
4,ENSG00000172009,THOP1
4,ENSG00000172113,NME6
4,ENSG00000172346,CSDC2
4,ENSG00000172348,RCAN2
4,ENSG00000172456,FGGY
4,ENSG00000172500,FIBP
4,ENSG00000172508,CARNS1
4,ENSG00000172717,FAM71D
4,ENSG00000172757,CFL1
4,ENSG00000172819,RARG
4,ENSG00000173214,KIAA1919
4,ENSG00000173482,PTPRM
4,ENSG00000173517,PEAK1
4,ENSG00000173548,SNX33
4,ENSG00000173801,JUP
4,ENSG00000174173,TRMT10C
4,ENSG00000174231,PRPF8
4,ENSG00000174233,ADCY6
4,ENSG00000174669,SLC29A2
4,ENSG00000174672,BRSK2
4,ENSG00000174840,PDE12
4,ENSG00000175066,GK5
4,ENSG00000175104,TRAF6
4,ENSG00000175182,FAM131A
4,ENSG00000175221,MED16
4,ENSG00000175416,CLTB
4,ENSG00000175467,SART1
4,ENSG00000175482,POLD4
4,ENSG00000175893,ZDHHC21
4,ENSG00000175970,UNC119B
4,ENSG00000176092,AIM1L
4,ENSG00000176102,CSTF3
4,ENSG00000176108,CHMP6
4,ENSG00000176386,CDC26
4,ENSG00000176387,HSD11B2
4,ENSG00000176476,CCDC101
4,ENSG00000176771,NCKAP5
4,ENSG00000176946,THAP4
4,ENSG00000177030,DEAF1
4,ENSG00000177105,RHOG
4,ENSG00000177173,NAP1L4P1
4,ENSG00000177425,PAWR
4,ENSG00000177427,MIEF2
4,ENSG00000177646,ACAD9
4,ENSG00000177728,KIAA0195
